System,Utterance,H:overall,S3_pyr,S3_resp,ROUGE_WE_1,ROUGE_WE_2,JS_1,JS_2,ROUGE_L,ROUGE_1,ROUGE_2,BLEU,Chrfpp,BERTScore,MoverScore
27,M3,1.0,-0.07928909004213025,0.201568921127789,0.0375,0.02666666666666667,-0.6931471805599452,-0.6931471805599452,0.0375,0.0375,0.0,6.567274736060395,0.0715995946514419,0.5589169263839722,0.08007477171759321
27,M4,1.0,-0.017892899417018993,0.21708465211116745,0.125,0.09333333333333334,-0.6931471805599452,-0.6931471805599452,0.125,0.125,0.0,3.2342452920962157,0.1611767843766318,0.6154297590255737,0.15065572724853432
27,M5,1.6666666666666667,0.18353224279762692,0.32081150947777093,0.225,0.24,-0.619067658737392,-0.6666355338137127,0.1875,0.2625,0.053333333333333344,8.767411578311545,0.15417465256072735,0.6485333442687988,0.22822456234066585
27,M6,1.0,-0.026969569774376256,0.22474468309639706,0.125,0.06666666666666667,-0.6931471805599452,-0.6931471805599452,0.1125,0.125,0.013333333333333334,8.054496384843702,0.10946139940450873,0.5203632116317749,-0.01552285362632957
27,M7,2.3333333333333335,0.009711191394889962,0.22492323404035497,0.1625,0.12,-0.6931471805599452,-0.6931471805599452,0.125,0.1625,0.0,5.604233375480572,0.09131872087831393,0.6072203516960144,0.13973912595780355
28,M0,1.3333333333333333,-0.02134817070033035,0.22726315715322531,0.1836734693877551,0.045454545454545456,-0.6732290275061816,-0.6931471805599452,0.16326530612244897,0.16326530612244897,0.0,3.9297193407553004,0.1556458313639705,0.5186365842819214,0.05814088759564366
28,M1,1.3333333333333333,-0.012141397426892797,0.2209069635300155,0.14285714285714285,0.09090909090909091,-0.6931471805599453,-0.6931471805599452,0.14285714285714285,0.14285714285714285,0.0,5.934202609760488,0.13613489493101205,0.533421516418457,0.03594157502889672
28,M2,1.0,-0.06979582828770214,0.21506735856021442,0.1020408163265306,0.0,-0.6931471805599453,-0.6931471805599452,0.1020408163265306,0.1020408163265306,0.0,5.522397783539471,0.08476809416924701,0.4225215017795563,-0.056862235040238684
28,M3,1.6666666666666667,-0.0465629625936832,0.22787841907994055,0.16326530612244897,0.0,-0.6931471805599453,-0.6931471805599454,0.16326530612244897,0.16326530612244897,0.0,2.8629993657668873,0.11263131283930207,0.504482626914978,0.024531719829035993
28,M4,2.0,0.3175529117315161,0.39774353933092976,0.40816326530612246,0.20454545454545456,-0.5064435089278608,-0.6599448968056641,0.24489795918367346,0.42857142857142855,0.045454545454545456,5.508399197492329,0.1719540943520042,0.6249212026596069,0.27731801942345
28,M5,2.0,-0.09027506327883161,0.20329095700654887,0.040816326530612235,0.0,-0.6931471805599453,-0.6931471805599452,0.040816326530612235,0.040816326530612235,0.0,5.522397783539471,0.10810925373594445,0.5814090371131897,0.14139604191911062
28,M6,1.0,-0.06235039870251513,0.2192273398418002,0.12244897959183675,0.0,-0.6931471805599452,-0.6931471805599452,0.12244897959183675,0.12244897959183675,0.0,4.368583925857938,0.12556296010175716,0.56290602684021,0.0895049939364371
28,M7,1.0,-0.0666126924929138,0.2100831979397677,0.08163265306122447,0.022727272727272728,-0.6931471805599453,-0.6931471805599452,0.08163265306122447,0.08163265306122447,0.0,6.567274736060395,0.0934513147701311,0.5348890423774719,0.02860356536191815
29,M0,1.0,-0.010796417387817892,0.22870258756723538,0.17647058823529413,0.06521739130434782,-0.6931471805599452,-0.6931471805599454,0.1568627450980392,0.17647058823529413,0.0,3.6570159134143823,0.14608554126493828,0.6137257814407349,0.1710378187969933
29,M1,2.0,0.21771561011670026,0.38467671830058336,0.3333333333333333,0.15217391304347827,-0.555113612308696,-0.6058590574997564,0.29411764705882354,0.3333333333333333,0.10869565217391305,9.00746750211399,0.16534991869233318,0.6393871903419495,0.23124289965291203
29,M2,1.0,0.13242579403089183,0.28553201854575416,0.2549019607843137,0.21739130434782605,-0.65345308916663,-0.6651732360736868,0.2549019607843137,0.2549019607843137,0.043478260869565216,6.608973813188645,0.15176534784756263,0.5752735137939453,0.10843773038315385
29,M3,1.3333333333333333,0.29418474386314786,0.41912337697081203,0.47058823529411764,0.17391304347826086,-0.5770694029033943,-0.6353071532611503,0.35294117647058826,0.47058823529411764,0.10869565217391304,5.165604006110218,0.22660256701218737,0.570212185382843,0.06435856527475761
29,M4,1.6666666666666667,0.11220330159584557,0.2738338141314707,0.29411764705882354,0.15217391304347827,-0.6465739280348121,-0.6931471805599452,0.2549019607843137,0.29411764705882354,0.0,5.508399197492329,0.17090549112058046,0.5914815664291382,0.1553820796242187
29,M5,1.3333333333333333,0.030126308198342167,0.27849236132179034,0.17647058823529413,0.021739130434782608,-0.5937487701358644,-0.6757423752957813,0.17647058823529413,0.17647058823529413,0.021739130434782608,7.267884212102741,0.13375665672469678,0.5792343020439148,0.14530627440383304
29,M6,1.3333333333333333,-0.06131844171921785,0.21337316266433337,0.09803921568627451,0.021739130434782608,-0.6931471805599452,-0.6931471805599452,0.0784313725490196,0.09803921568627451,0.0,4.069582841180382,0.13860354123777968,0.49634552001953125,0.08222374549658022
29,M7,1.3333333333333333,-0.03118035323280166,0.22992779700886068,0.17647058823529413,0.021739130434782608,-0.6931471805599452,-0.6931471805599452,0.1568627450980392,0.17647058823529413,0.0,4.6192151051305474,0.1431731611554479,0.6050426363945007,0.15389727712915424
30,M0,2.6666666666666665,0.0728163480322146,0.30910899820847193,0.06451612903225806,0.03508771929824561,-0.5483486353870077,-0.6931471805599452,0.04838709677419355,0.14516129032258066,0.0,4.996872151825361,0.1688000828459736,0.658501148223877,0.22933406446758142
30,M1,1.0,0.05323782516441411,0.2639096153721492,0.16129032258064516,0.12280701754385966,-0.6306171954570685,-0.6604969768946924,0.12903225806451613,0.16129032258064516,0.03508771929824561,13.065113298388567,0.1658099702901952,0.6273523569107056,0.22652462207254853
30,M2,1.6666666666666667,0.08829237089527187,0.2956221093896181,0.16129032258064516,0.10526315789473682,-0.5575562945549541,-0.667027494950072,0.16129032258064516,0.16129032258064516,0.03508771929824561,8.516593018819643,0.20605756363925962,0.6068171858787537,0.09049613893437376
30,M3,1.0,-0.006309137410268617,0.22495016239751886,0.16129032258064516,0.08771929824561403,-0.6931471805599453,-0.6931471805599452,0.12903225806451613,0.16129032258064516,0.0,3.4585921141027365,0.15043244476990061,0.5483958721160889,0.07844861326981949
30,M4,1.6666666666666667,-0.06585644675847468,0.22024842673871758,0.06451612903225806,0.0,-0.6614188080482091,-0.6931471805599452,0.06451612903225806,0.06451612903225806,0.0,6.837203339116283,0.21073920524017967,0.5605924725532532,0.08068243223137114
30,M5,1.3333333333333333,0.11684078488382488,0.31242336314701813,0.25806451612903225,0.12280701754385963,-0.6548361010444695,-0.6931471805599452,0.24193548387096775,0.2903225806451613,0.05263157894736842,6.917184228205472,0.1325218192091339,0.7055352926254272,0.2931391436667165
30,M6,1.6666666666666667,0.022539659469560158,0.24870694231729884,0.1935483870967742,0.07017543859649122,-0.6512162603894303,-0.6931471805599452,0.16129032258064516,0.1935483870967742,0.0,5.6775429106661015,0.13159923164721318,0.6948896646499634,0.21971261255606542
30,M7,1.0,0.02793609922546758,0.2582162502075408,0.17741935483870966,0.07017543859649122,-0.6358726109671504,-0.6768220787273188,0.16129032258064516,0.17741935483870966,0.017543859649122806,8.516593018819643,0.1780312741086421,0.6471624374389648,0.24722824512623234
31,M0,2.0,0.09000588584185887,0.28072625817076613,0.16363636363636364,0.12,-0.5552274997027526,-0.6931471805599453,0.16363636363636364,0.16363636363636364,0.0,6.495032985064742,0.13801721711909112,0.6100971102714539,0.17744564622551734
31,M1,1.0,-0.05359702570219982,0.224050302504191,0.14545454545454545,0.0,-0.6931471805599453,-0.6931471805599453,0.14545454545454545,0.14545454545454545,0.0,6.892168295481103,0.10909404820266531,0.6059422492980957,0.1002644068211143
31,M2,1.0,-0.07995311764575364,0.20929412778351808,0.07272727272727272,0.0,-0.6931471805599453,-0.6931471805599453,0.07272727272727272,0.07272727272727272,0.0,4.8734989388136185,0.09495643095209412,0.4904481768608093,0.02101091046064769
31,M3,2.3333333333333335,0.24179113943613395,0.34096576144563284,0.34545454545454546,0.22,-0.545165635569026,-0.6931471805599453,0.34545454545454546,0.34545454545454546,0.02,8.998265635882948,0.22238122193126242,0.6927840113639832,0.34441104714703175
31,M4,2.3333333333333335,0.05362672716891714,0.29625987169986034,0.03636363636363636,0.04,-0.5793646665132753,-0.6931471805599453,0.03636363636363636,0.12727272727272726,0.0,5.795599612995366,0.12856501834678483,0.663101315498352,0.26201510536456196
31,M5,1.0,0.018335739047600663,0.25412892436558454,0.23636363636363636,0.060000000000000005,-0.6931471805599453,-0.6931471805599453,0.23636363636363636,0.23636363636363636,0.02,5.039518688486958,0.14577552715313052,0.5590562224388123,0.059485459827045915
31,M6,2.0,0.17003302008670518,0.3344306806839823,0.18181818181818182,0.12000000000000001,-0.5562597604946105,-0.6931471805599452,0.14545454545454545,0.2727272727272727,0.0,5.865587580131999,0.2175465482777807,0.677513062953949,0.3376470550522
31,M7,1.0,-0.030184756560475035,0.21399397592101743,0.1090909090909091,0.08,-0.6931471805599453,-0.6931471805599453,0.1090909090909091,0.1090909090909091,0.0,6.495032985064742,0.07468004856033437,0.549838662147522,0.039883492935527246
32,M0,1.0,-0.002602002289374794,0.24175905851087565,0.18867924528301888,0.041666666666666664,-0.6678835084824678,-0.6931471805599453,0.18867924528301888,0.18867924528301888,0.0,5.063996506781411,0.13879666704486907,0.559044599533081,0.09523762447324138
32,M1,1.0,0.11808740141626595,0.33190081784891046,0.2830188679245283,0.0625,-0.5831381843186735,-0.6663806913707674,0.2641509433962264,0.2830188679245283,0.0625,5.32864224277779,0.19139957207504865,0.5740247964859009,0.09183438003624755
32,M2,1.3333333333333333,0.0035387512826162704,0.2418524167986459,0.1509433962264151,0.0625,-0.6717842905879345,-0.6931471805599453,0.11320754716981132,0.16981132075471697,0.0,4.456882760699063,0.15682603934163772,0.5852237939834595,0.1711239777407048
32,M3,1.0,-0.03432571810301932,0.22849262366171064,0.16981132075471697,0.020833333333333332,-0.6931471805599452,-0.6931471805599453,0.16981132075471697,0.16981132075471697,0.0,8.051153633013374,0.10664224052589732,0.6305244565010071,0.16324662860716357
32,M4,1.6666666666666667,0.12242586169920888,0.315105765604786,0.1509433962264151,0.125,-0.5349452105656594,-0.6502418221315883,0.1509433962264151,0.16981132075471697,0.041666666666666664,12.22307556087252,0.141044924977999,0.6259480714797974,0.2591515874756727
32,M5,1.3333333333333333,0.12334489453801734,0.31915168954766626,0.3584905660377358,0.10416666666666667,-0.6750792133001562,-0.6931471805599453,0.3018867924528302,0.3584905660377358,0.0625,5.237520761048587,0.18300992527818188,0.6078815460205078,0.09878864220441055
32,M6,1.0,-0.0004560906838871892,0.24066873980438286,0.22641509433962265,0.041666666666666664,-0.6931471805599452,-0.6931471805599452,0.20754716981132076,0.22641509433962265,0.0,3.6570159134143823,0.15466370544866728,0.5477745532989502,0.05509969111195077
32,M7,1.0,0.12733840724329226,0.27107378371249635,0.32075471698113206,0.1875,-0.6728703097679072,-0.6931471805599452,0.2830188679245283,0.32075471698113206,0.0,3.168429634207702,0.17627606968397833,0.6384862661361694,0.19452346782244406
33,M0,1.0,0.014097401523713304,0.23793390839455741,0.21818181818181817,0.08,-0.6931471805599452,-0.6931471805599452,0.21818181818181817,0.21818181818181817,0.0,3.0272532566104675,0.14921749815723087,0.5876876711845398,0.08866411544330521
33,M1,1.0,-0.07372824920836762,0.21284650794950533,0.09090909090909091,0.0,-0.6931471805599452,-0.6931471805599454,0.09090909090909091,0.09090909090909091,0.0,5.669791110976001,0.13764220032083568,0.5373165011405945,0.04263363925828127
33,M2,1.6666666666666667,0.15203225963175582,0.34897951473869415,0.2727272727272727,0.1,-0.5550762480508736,-0.6354346518058752,0.2727272727272727,0.2727272727272727,0.08,10.552670315936318,0.13250784819185513,0.6169392466545105,0.22031968060849963
33,M3,1.0,-0.10233404016259584,0.1960609816786364,0.0,0.0,-0.6931471805599452,-0.6931471805599454,0.0,0.0,0.0,4.923026124015933,0.11948862381267944,0.5451286435127258,0.02028917336635172
33,M4,1.0,0.011743108308125194,0.24510744640627158,0.2,0.08,-0.6931471805599452,-0.6931471805599454,0.18181818181818182,0.2,0.02,8.516593018819643,0.12243008881223665,0.47381019592285156,0.0041734348068863
33,M5,1.0,0.023713707585113486,0.23769333371343582,0.21818181818181817,0.1,-0.6931471805599452,-0.6931471805599452,0.21818181818181817,0.21818181818181817,0.0,5.117229509364272,0.1204702259761002,0.5248436331748962,0.07395201211666176
33,M6,2.0,0.04019972249905612,0.2620573466810917,0.23636363636363636,0.08,-0.6717842905879345,-0.6931471805599454,0.12727272727272726,0.23636363636363636,0.02,8.516593018819643,0.17034039391787548,0.6035892963409424,0.1680236730402554
33,M7,1.3333333333333333,0.04991967096083283,0.24624375573788715,0.2545454545454545,0.12000000000000001,-0.6931471805599452,-0.6931471805599452,0.23636363636363636,0.2545454545454545,0.0,4.112982349983277,0.1805315962740447,0.596253514289856,0.16247677824384657
34,M0,1.0,0.041233372847305994,0.21856658903500426,0.18,0.2,-0.6931471805599453,-0.6931471805599454,0.16,0.16,0.0,3.4585921141027356,0.1250883900427868,0.6266063451766968,0.14627186357272676
34,M1,1.0,0.0054154732061276745,0.22791931402968713,0.12,0.13333333333333333,-0.6931471805599453,-0.6931471805599453,0.12,0.12,0.022222222222222223,5.816635421147513,0.10917873742275983,0.5713204145431519,0.1369726991875013
34,M2,1.0,-0.010712392083366606,0.25362551961444135,0.16,0.0,-0.6533108744524178,-0.6931471805599453,0.16,0.18,0.0,5.630400552901077,0.0684931506849315,0.6588740944862366,0.16560686187303858
34,M3,1.3333333333333333,0.1667858510384913,0.30157836097174273,0.26,0.24444444444444446,-0.6252110380628014,-0.6766937450233338,0.24,0.26,0.044444444444444446,7.8594386815106,0.19208831093253476,0.6367324590682983,0.18655903182980152
34,M4,1.0,0.06065750260656566,0.24287841480634476,0.23999999999999996,0.15555555555555556,-0.6931471805599453,-0.6931471805599454,0.2,0.23999999999999996,0.0,3.4585921141027365,0.16897392131481753,0.5554220676422119,0.05431810837722932
34,M5,1.0,0.01516683841494526,0.22435011187713927,0.16,0.13333333333333333,-0.6931471805599453,-0.6931471805599453,0.16,0.16,0.0,5.660233915657916,0.10174523547538389,0.6706586480140686,0.19586149587500085
34,M6,1.0,0.04258413677555972,0.26615752468370546,0.28,0.06666666666666667,-0.6931471805599453,-0.6931471805599452,0.24000000000000002,0.28,0.02222222222222222,10.147104008451905,0.12324031943737454,0.5899643898010254,0.16480274835536513
34,M7,1.3333333333333333,0.01775989015405477,0.23996105744870255,0.17999999999999997,0.08888888888888888,-0.6651050277678929,-0.6931471805599452,0.17999999999999997,0.17999999999999997,0.0,5.61480827173619,0.08794011557397378,0.6196125745773315,0.22503593230880997
35,M0,1.3333333333333333,0.10284669002587044,0.3099856632163447,0.3142857142857143,0.10000000000000002,-0.667396110870962,-0.674051755511101,0.2857142857142857,0.3142857142857143,0.06666666666666667,19.67497981115564,0.11242340458928125,0.6755356192588806,0.19780185231240813
35,M1,1.0,-0.018921295876268562,0.24258016937577986,0.22857142857142856,0.0,-0.6931471805599452,-0.6931471805599453,0.22857142857142856,0.22857142857142856,0.0,7.267884212102741,0.1275006344523487,0.5676875710487366,0.1161670081792133
35,M2,1.0,0.04833076814491444,0.23357967266165225,0.2,0.16666666666666666,-0.6931471805599452,-0.6931471805599453,0.2,0.2,0.0,4.065425428798724,0.13903013498353908,0.5509299635887146,0.0977324406594429
35,M3,1.6666666666666667,0.020469827529605578,0.2739950504308971,0.17142857142857143,0.0,-0.5811784568491403,-0.6931471805599454,0.17142857142857143,0.17142857142857143,0.0,2.908317710573757,0.11923124328702482,0.5712469816207886,0.13242370720129346
35,M4,1.3333333333333333,-0.01590206377790293,0.23482180044455703,0.2,0.03333333333333333,-0.6931471805599452,-0.6931471805599452,0.2,0.2,0.0,4.996872151825361,0.12547949941381759,0.6774533987045288,0.2090426308129782
35,M5,2.0,0.24590306723940103,0.32593554629635113,0.4,0.23333333333333334,-0.5860629377141274,-0.6931471805599454,0.3142857142857143,0.4,0.0,4.444587794585869,0.1780046455717916,0.6628955006599426,0.2325584274562847
35,M6,1.0,-0.032387963895534,0.19743969551422336,0.37142857142857144,0.06666666666666667,-0.6931471805599452,-0.6931471805599453,0.22857142857142856,0.22857142857142856,0.0,3.716499092256817,0.2082589887562213,0.6608577370643616,0.19731291511558333
35,M7,1.3333333333333333,-0.08064131558341758,0.21126984026027362,0.02857142857142857,0.0,-0.667396110870962,-0.6931471805599452,0.02857142857142857,0.02857142857142857,0.0,9.535414040914192,0.16862667946836588,0.6036832928657532,0.21185415479540987
36,M0,1.0,-0.058733661326340836,0.22122851017946654,0.1320754716981132,0.0,-0.6931471805599454,-0.6931471805599453,0.1320754716981132,0.1320754716981132,0.0,4.9323515694897075,0.09443572641749996,0.571132242679596,0.06882121393043576
36,M1,2.0,0.04925419758307792,0.2655290905661425,0.2452830188679245,0.08333333333333333,-0.6651050277678928,-0.6831881040330635,0.18867924528301888,0.2452830188679245,0.020833333333333332,6.098966053113174,0.1457433254673702,0.5852365493774414,0.07536727794443625
36,M2,1.0,-0.06846986011218148,0.21086291118031109,0.05660377358490566,0.020833333333333332,-0.6791261041639192,-0.6931471805599453,0.05660377358490566,0.05660377358490566,0.0,5.522397783539471,0.1594004359924408,0.5182560086250305,0.04673124342728559
36,M3,2.0,-0.07252613364478266,0.21352724158243674,0.09433962264150944,0.0,-0.6931471805599454,-0.6931471805599452,0.09433962264150944,0.09433962264150944,0.0,5.669791110976001,0.18567833972728554,0.6291766166687012,0.2106489712083382
36,M4,1.0,0.07010195890764381,0.27939383527485084,0.24528301886792453,0.10416666666666667,-0.6549747331505701,-0.6660551806093891,0.22641509433962265,0.24528301886792453,0.041666666666666664,6.959578721753987,0.11573300138355479,0.5780469179153442,0.14962613788127888
36,M5,1.0,-0.0012169692180852287,0.2432277533543269,0.18867924528301888,0.0625,-0.6931471805599454,-0.6931471805599452,0.18867924528301888,0.18867924528301888,0.020833333333333332,6.608973813188645,0.16019233208776654,0.5174752473831177,0.04545636300608813
36,M6,1.0,-0.009999983191492867,0.21845179956112348,0.1320754716981132,0.10416666666666667,-0.6931471805599454,-0.6931471805599453,0.11320754716981132,0.1320754716981132,0.0,5.522397783539471,0.13480812394135877,0.5330223441123962,0.06718264176063356
36,M7,1.0,0.012161414198172515,0.2577604383980867,0.20754716981132076,0.020833333333333332,-0.6393146702733599,-0.6931471805599452,0.20754716981132076,0.20754716981132076,0.0,3.0272532566104675,0.16966393007935796,0.49003252387046814,0.024682331164198823
37,M0,1.0,-0.05580665583656985,0.21197843868314037,0.09375,0.037037037037037035,-0.6931471805599453,-0.6931471805599453,0.0625,0.09375,0.0,4.789232204309912,0.1352728287432036,0.5316498279571533,0.01194921986895947
37,M1,2.0,0.163647454876506,0.3381753034663174,0.25,0.1111111111111111,-0.5090884109085505,-0.667396110870962,0.21875,0.25,0.037037037037037035,11.99014838091355,0.16618050198218126,0.598954439163208,0.15941151103842044
37,M2,2.0,0.1676602351409997,0.33978180110528944,0.25,0.07407407407407407,-0.45907802166503126,-0.6931471805599453,0.25,0.25,0.0,4.789232204309912,0.14420206137638575,0.5559819936752319,0.08220323880152322
37,M3,2.0,0.1614367531678016,0.3232615392470848,0.25,0.1111111111111111,-0.4978241659925204,-0.6931471805599454,0.25,0.25,0.0,3.0098043843528286,0.1469761763712386,0.5486481189727783,0.042430893255706634
37,M4,2.0,0.058280111391908584,0.2986165914803166,0.18749999999999997,0.0,-0.5296198912655431,-0.6931471805599453,0.18749999999999997,0.18749999999999997,0.0,7.267884212102741,0.13266261628281112,0.6021318435668945,0.14318236269515738
37,M5,1.0,0.022195162023981085,0.2453377762410841,0.21875,0.07407407407407407,-0.6744026757393184,-0.6931471805599453,0.21875,0.21875,0.0,2.5771688135729764,0.14853473154703087,0.5110718011856079,-0.03451133210333886
37,M6,2.0,0.12451327160639003,0.32726156943390006,0.21875,0.037037037037037035,-0.47443105188055323,-0.6931471805599453,0.21875,0.21875,0.0,7.267884212102741,0.13206880314719524,0.5970207452774048,0.14232032050653318
37,M7,1.0,-0.04437962970634557,0.21835649519743816,0.125,0.037037037037037035,-0.6931471805599453,-0.6931471805599453,0.09375,0.125,0.0,4.9323515694897075,0.19518418632784476,0.5204004049301147,0.009547036154038114
38,M0,1.0,-0.049117100342676134,0.22649300068724298,0.1568627450980392,0.0,-0.6931471805599453,-0.6931471805599453,0.1568627450980392,0.1568627450980392,0.0,7.809849842300637,0.11343048129866207,0.6349887847900391,0.1569208289613237
38,M1,2.0,-0.02651486500293676,0.220173691743219,0.13725490196078433,0.06521739130434782,-0.6931471805599453,-0.6931471805599453,0.11764705882352941,0.13725490196078433,0.0,5.934202609760488,0.13325359349557858,0.6236326694488525,0.3001498487547159
38,M2,1.0,0.02508611374602976,0.24185929072891588,0.23529411764705885,0.08695652173913043,-0.6931471805599452,-0.6931471805599453,0.19607843137254902,0.23529411764705885,0.0,4.246549372656572,0.14553290723242177,0.6134133338928223,0.1783388663445637
38,M3,1.6666666666666667,0.14406341117947075,0.3519662702262736,0.27450980392156865,0.08695652173913043,-0.5639592381668825,-0.6488892365143417,0.27450980392156865,0.27450980392156865,0.08695652173913043,9.120081454232386,0.17420925590992387,0.6199941635131836,0.12403598740585034
38,M4,1.0,0.04083579159615036,0.24916869078273196,0.17647058823529413,0.13043478260869565,-0.6667248673572738,-0.6847432455880329,0.17647058823529413,0.17647058823529413,0.021739130434782608,4.504556737153658,0.130578945097926,0.5278188586235046,0.029887720245989645
38,M5,1.0,-0.06816215610333076,0.20949476017123103,0.0784313725490196,0.021739130434782608,-0.6931471805599453,-0.6931471805599453,0.0784313725490196,0.0784313725490196,0.0,8.116697886877475,0.08012820512820513,0.5091128349304199,0.23975985620708035
38,M6,1.6666666666666667,0.0068802553168803016,0.2395428383107615,0.19607843137254902,0.06521739130434782,-0.6764241168738767,-0.6931471805599453,0.19607843137254902,0.19607843137254902,0.0,5.063996506781411,0.14899086511388154,0.6025015711784363,0.14720475662244434
38,M7,1.3333333333333333,-0.07802683422851409,0.21039846913295013,0.0784313725490196,0.0,-0.6931471805599452,-0.6931471805599453,0.0784313725490196,0.0784313725490196,0.0,4.02724819242185,0.10211656167627216,0.6266390681266785,0.19324936068586446
39,M0,2.0,0.24973764469223703,0.3229028342022625,0.32608695652173914,0.3170731707317074,-0.5969955249474015,-0.6931471805599452,0.32608695652173914,0.32608695652173914,0.024390243902439025,7.141816289329644,0.16183138253618654,0.7097831964492798,0.34188718116523464
39,M1,1.6666666666666667,0.17238516009006044,0.3095183524170376,0.34782608695652173,0.14634146341463414,-0.5886942968796983,-0.6931471805599452,0.34782608695652173,0.34782608695652173,0.0,5.604233375480572,0.1558805428234494,0.7352973222732544,0.3671918379181637
39,M2,1.0,0.10221615741999834,0.24922224747841193,0.2608695652173913,0.21951219512195122,-0.6931471805599453,-0.6931471805599452,0.2608695652173913,0.2608695652173913,0.0,2.2731543567022867,0.15869995658070452,0.5584428906440735,0.041076029807289124
39,M3,1.3333333333333333,-0.10233404016262426,0.19606098167862218,0.0,0.0,-0.6931471805599453,-0.6931471805599452,0.0,0.0,0.0,5.693025330278465,0.13612690606123912,0.6411999464035034,0.21091464706410332
39,M4,2.6666666666666665,0.13977671624683274,0.3208983881931343,0.10869565217391304,0.12195121951219512,-0.5463654872283905,-0.6931471805599452,0.10869565217391304,0.1956521739130435,0.0,5.862502026550896,0.13191393840392276,0.6701879501342773,0.33227149851524757
39,M5,2.0,0.13689577564160038,0.33120413640014423,0.3695652173913043,0.0,-0.5503484588694588,-0.6931471805599452,0.3695652173913043,0.3695652173913043,0.0,7.474875887495341,0.20824067903960336,0.6276561617851257,0.21279940519441015
39,M6,1.3333333333333333,0.2431407069331022,0.39531605780328394,0.2826086956521739,0.17073170731707318,-0.5110821145266315,-0.6141935537949312,0.2826086956521739,0.30434782608695654,0.0975609756097561,23.356898886410015,0.22614744498309655,0.7483561635017395,0.3955457911336541
39,M7,2.3333333333333335,0.2786176874712962,0.31587016033080795,0.34782608695652173,0.36585365853658536,-0.5969955249474015,-0.6931471805599452,0.34782608695652173,0.34782608695652173,0.0,4.6192151051305474,0.14756257818331678,0.6806555986404419,0.291472118464304
40,M0,1.3333333333333333,0.04927243813503679,0.2683393100560565,0.1694915254237288,0.09259259259259259,-0.6146949100957165,-0.6931471805599452,0.11864406779661017,0.1694915254237288,0.018518518518518517,9.980099403873663,0.22809588564604308,0.6285569071769714,0.19465463882369755
40,M1,1.3333333333333333,-0.01481585886665393,0.24199645416345827,0.1864406779661017,0.037037037037037035,-0.6931471805599452,-0.6931471805599452,0.1864406779661017,0.1864406779661017,0.018518518518518517,8.054496384843702,0.1628374778999937,0.6305931210517883,0.10620430554709048
40,M2,1.0,0.05380534255760838,0.27042623742716687,0.2033898305084746,0.1111111111111111,-0.6798684118574361,-0.6931471805599453,0.2033898305084746,0.22033898305084745,0.037037037037037035,5.816635421147515,0.17055696664186654,0.58059161901474,0.08053018328563191
40,M3,1.0,-0.13358780650807212,0.16686039186209267,0.0847457627118644,0.0,-0.6931471805599452,-0.6931471805599452,0.0,0.0,0.0,1.7820934647025712,0.05039577952605945,0.5226378440856934,0.011449043803869241
40,M4,1.0,0.07306079308745617,0.2650492674558841,0.3559322033898305,0.14814814814814814,-0.6714931311814683,-0.6775257875755794,0.23728813559322035,0.2711864406779661,0.05555555555555555,7.188959550044094,0.19101472562616267,0.6151674389839172,0.18981964862520742
40,M5,1.3333333333333333,0.14986676488320338,0.34004834353505986,0.22033898305084745,0.07407407407407407,-0.5839812022535988,-0.6931471805599452,0.2033898305084746,0.3050847457627119,0.018518518518518517,8.913765521398126,0.20453879899988053,0.5982247591018677,0.17334444089641263
40,M6,2.0,-0.07586603006872294,0.21163179943649024,0.0847457627118644,0.0,-0.6931471805599452,-0.6931471805599452,0.0847457627118644,0.0847457627118644,0.0,4.02724819242185,0.1920218990128044,0.6117740869522095,0.11706508582040034
40,M7,1.0,0.07208982098528849,0.2852082872554801,0.2542372881355932,0.1111111111111111,-0.6733429754010896,-0.6792842369487463,0.2542372881355932,0.2542372881355932,0.05555555555555555,12.571192676522521,0.14792764792163515,0.5421376824378967,0.09792699353024395
41,M0,1.6666666666666667,0.03677553389907395,0.26827919773471576,0.18571428571428572,0.06153846153846154,-0.6400267437519005,-0.6931471805599452,0.15714285714285714,0.2,0.015384615384615385,7.474875887495341,0.12440958379146783,0.5512673258781433,0.09160794750831606
41,M1,1.0,-0.0850908800664486,0.2063248945943038,0.05714285714285714,0.0,-0.6931471805599452,-0.6931471805599454,0.05714285714285714,0.05714285714285714,0.0,4.069582841180382,0.07938330552652251,0.47519612312316895,-0.022360083730505863
41,M2,1.3333333333333333,-0.031238373436174527,0.24108943277261063,0.12857142857142856,0.0,-0.64072250493512,-0.6931471805599452,0.12857142857142856,0.12857142857142856,0.0,3.2342452920962157,0.12895363279509817,0.5533784031867981,0.05769550674038977
41,M3,1.3333333333333333,-0.043385721744736205,0.21182122063021136,0.17142857142857143,0.046153846153846156,-0.6746403062033252,-0.6931471805599454,0.11428571428571428,0.12857142857142856,0.0,4.6192151051305474,0.14600154102385374,0.5884894728660583,0.14762355094713736
41,M4,1.0,0.18976351272989878,0.3260978407592455,0.3,0.18461538461538463,-0.5655099955705117,-0.6837997962959279,0.2571428571428571,0.3,0.03076923076923077,5.809665204409192,0.2415435665277006,0.5938819050788879,0.13326368379855846
41,M5,1.0,-0.0013751375897719242,0.23054690637563025,0.18571428571428572,0.07692307692307694,-0.6931471805599452,-0.6931471805599452,0.14285714285714285,0.18571428571428572,0.0,5.117229509364272,0.14128301769583324,0.5551038980484009,0.14973439077824657
