System,Utterance,H:pyr,bert_f_score,bert_precision_score,bert_recall_score,js-2,mover_score,rouge_1_f_score,rouge_1_precision,rouge_1_recall,rouge_2_f_score,rouge_2_precision,rouge_2_recall,rouge_l_f_score,rouge_l_precision,rouge_l_recall
23,M18,0.4545454545454545,0.3658362329006195,0.33939316868782043,0.3904593586921692,-0.42404920376333854,0.3179916509185612,0.48214,0.43548,0.54,0.27273,0.2459,0.30612,0.46428,0.41935,0.52
23,M19,0.6363636363636364,0.3735411763191223,0.3352440595626831,0.4103277027606964,-0.42404920376333854,0.3308885295215843,0.48214,0.43548,0.54,0.27273,0.2459,0.30612,0.46428,0.41935,0.52
23,M20,0.18181818181818182,0.3721536099910736,0.3409974277019501,0.4016101658344269,-0.42404920376333854,0.298514055504257,0.48214,0.43548,0.54,0.27273,0.2459,0.30612,0.46428,0.41935,0.52
23,M21,0.36363636363636365,0.3051379323005676,0.31429821252822876,0.293757826089859,-0.5106152771001631,0.23593076920721257,0.36522,0.32308,0.42,0.19469,0.17188,0.22449,0.34782,0.30769,0.4
23,M22,0.5454545454545454,0.3663960099220276,0.28475770354270935,0.44849419593811035,-0.5023321660617784,0.30976054191828906,0.5,0.40244,0.66,0.23077,0.18519,0.30612,0.48485,0.39024,0.64
23,M23,0.4545454545454545,0.3658362329006195,0.33939316868782043,0.3904593586921692,-0.42404920376333854,0.3179606762030749,0.48214,0.43548,0.54,0.27273,0.2459,0.30612,0.46428,0.41935,0.52
23,M24,0.6363636363636364,0.33549290895462036,0.2941044569015503,0.3753408193588257,-0.5178104680019524,0.2639397869987533,0.40816,0.41667,0.4,0.25,0.25532,0.2449,0.40816,0.41667,0.4
24,M0,0.5555555555555556,0.3088023364543915,0.24671339988708496,0.3700876533985138,-0.5417416575846568,0.3273631866076834,0.42718,0.38596,0.47826,0.19802,0.17857,0.22222,0.38835,0.35088,0.43478
24,M1,0.4444444444444445,0.34326425194740295,0.30249926447868347,0.3824945390224457,-0.556147254826348,0.29201549835523455,0.37383,0.32787,0.43478,0.17143,0.15,0.2,0.37383,0.32787,0.43478
24,M2,0.888888888888889,0.6992801427841187,0.693149983882904,0.7044420838356018,-0.2366087115520092,0.7129428237675154,0.82609,0.82609,0.82609,0.64444,0.64444,0.64444,0.82609,0.82609,0.82609
24,M3,1.0,0.7590153217315674,0.6760836839675903,0.8436205983161926,-0.2816757174254397,0.6112464155123086,0.77358,0.68333,0.8913,0.57692,0.50847,0.66667,0.77358,0.68333,0.8913
24,M4,0.7777777777777778,0.3998842239379883,0.2582254707813263,0.5474110841751099,-0.4877770473993107,0.3893043416333024,0.48889,0.37079,0.71739,0.27068,0.20455,0.4,0.48889,0.37079,0.71739
24,M5,0.3333333333333333,0.39697030186653137,0.4258897602558136,0.366421639919281,-0.5166256451175955,0.4132869855061013,0.475,0.55882,0.41304,0.23077,0.27273,0.2,0.4,0.47059,0.34783
24,M6,1.0,0.5758076310157776,0.362941175699234,0.8049790263175964,-0.36477207291920155,0.3908791956943709,0.57718,0.41748,0.93478,0.42177,0.30392,0.68889,0.57718,0.41748,0.93478
24,M7,0.3333333333333333,0.16479668021202087,0.17168112099170685,0.15522132813930511,-0.6321679977369767,0.20821528192277794,0.27907,0.21687,0.3913,0.06299,0.04878,0.08889,0.26357,0.20482,0.36957
24,M8,0.888888888888889,0.7182368040084839,0.5996516346931458,0.8410475850105286,-0.28949362671265655,0.5429773446654003,0.74074,0.64516,0.86957,0.56604,0.4918,0.66667,0.74074,0.64516,0.86957
24,M9,0.4444444444444445,0.345673531293869,0.32354629039764404,0.36583906412124634,-0.5398582341352639,0.3251381986096833,0.42105,0.40816,0.43478,0.19355,0.1875,0.2,0.42105,0.40816,0.43478
24,M10,0.4444444444444445,0.43755531311035156,0.49233442544937134,0.3820810317993164,-0.549719341867368,0.38653356975634123,0.3956,0.4,0.3913,0.17978,0.18182,0.17778,0.3956,0.4,0.3913
24,M11,0.5555555555555556,0.33599406480789185,0.2592145502567291,0.4128451347351074,-0.5201528003396789,0.34072380831261395,0.44037,0.38095,0.52174,0.2243,0.19355,0.26667,0.44037,0.38095,0.52174
24,M12,0.888888888888889,0.7120586037635803,0.6564407348632812,0.7678344249725342,-0.2884585511798301,0.5748729877988378,0.75,0.67241,0.84783,0.56862,0.50877,0.64444,0.75,0.67241,0.84783
24,M13,1.0,0.670263946056366,0.5203315615653992,0.8275236487388611,-0.3461112031683397,0.47648346858514223,0.63704,0.48315,0.93478,0.46616,0.35227,0.68889,0.63704,0.48315,0.93478
24,M14,0.3333333333333333,0.36291736364364624,0.35890844464302063,0.3648560643196106,-0.5546380718128282,0.36727707884463967,0.38298,0.375,0.3913,0.17391,0.17021,0.17778,0.38298,0.375,0.3913
24,M15,0.5555555555555556,0.34846067428588867,0.3399050533771515,0.35491710901260376,-0.552850178134406,0.34806821372278396,0.39583,0.38,0.41304,0.17022,0.16327,0.17778,0.39583,0.38,0.41304
24,M16,0.5555555555555556,0.043843645602464676,0.04020463675260544,0.04437259957194328,-0.6481817772954882,0.15849632065325947,0.23301,0.21053,0.26087,0.05941,0.05357,0.06667,0.19418,0.17544,0.21739
24,M17,0.5555555555555556,0.4420238733291626,0.5120372176170349,0.37202394008636475,-0.5293437343514478,0.36196353112756885,0.45,0.52941,0.3913,0.20513,0.24242,0.17778,0.45,0.52941,0.3913
24,M18,0.4444444444444445,0.31143057346343994,0.3053377568721771,0.3152918517589569,-0.5242960576626249,0.3636240361487534,0.43299,0.41176,0.45652,0.18947,0.18,0.2,0.41237,0.39216,0.43478
24,M19,0.5555555555555556,0.35446229577064514,0.3510357737541199,0.3557901084423065,-0.5546380718128282,0.3684184574494289,0.38298,0.375,0.3913,0.17391,0.17021,0.17778,0.36171,0.35417,0.36957
24,M20,0.5555555555555556,0.3639443516731262,0.35248082876205444,0.37337765097618103,-0.5546380718128282,0.36623839695629334,0.38298,0.375,0.3913,0.17391,0.17021,0.17778,0.38298,0.375,0.3913
24,M21,0.5555555555555556,0.31143057346343994,0.3053377568721771,0.3152918517589569,-0.5242960576626249,0.3625491789648596,0.43299,0.41176,0.45652,0.18947,0.18,0.2,0.41237,0.39216,0.43478
24,M22,0.4444444444444445,0.4039205312728882,0.4365266263484955,0.36979442834854126,-0.5925347694979899,0.3615690317458998,0.45783,0.51351,0.41304,0.12346,0.13889,0.11111,0.38554,0.43243,0.34783
24,M23,0.4444444444444445,0.35113129019737244,0.336898535490036,0.3633173704147339,-0.5546380718128282,0.3713011909175197,0.38298,0.375,0.3913,0.17391,0.17021,0.17778,0.38298,0.375,0.3913
24,M24,1.0,0.5758076310157776,0.362941175699234,0.8049790263175964,-0.36477207291920155,0.3908791956943709,0.57718,0.41748,0.93478,0.42177,0.30392,0.68889,0.57718,0.41748,0.93478
25,M0,0.7,0.25693345069885254,0.18941950798034668,0.32376179099082947,-0.5675338733414632,0.27947337876009126,0.47525,0.43636,0.52174,0.18182,0.16667,0.2,0.39604,0.36364,0.43478
25,M1,0.7,0.2951441705226898,0.1746985912322998,0.4189886450767517,-0.5588596122269407,0.2591775095034963,0.45529,0.36364,0.6087,0.19834,0.15789,0.26667,0.40651,0.32468,0.54348
25,M2,0.6,0.14968840777873993,-0.010069465264678001,0.31718677282333374,-0.5532744306128198,0.23208729675997652,0.44445,0.3871,0.52174,0.18868,0.16393,0.22222,0.37037,0.32258,0.43478
25,M3,0.1,0.0973014160990715,0.025156153365969658,0.1685454100370407,-0.6783501984251545,0.12390439107661044,0.25455,0.21875,0.30435,0.01852,0.01587,0.02222,0.18182,0.15625,0.21739
25,M4,0.3,0.07690490037202835,-0.0016233542701229453,0.15486477315425873,-0.6487562341555726,0.1456306225819144,0.30909,0.26562,0.36957,0.05556,0.04762,0.06667,0.21818,0.1875,0.26087
25,M5,0.5,0.2731460630893707,0.20630395412445068,0.33931541442871094,-0.5312740553795536,0.2557381951861353,0.4,0.35593,0.45652,0.19417,0.17241,0.22222,0.32381,0.28814,0.36957
25,M6,0.5,0.18163861334323883,0.06870371848344803,0.29699191451072693,-0.6120733202178215,0.17859194289292057,0.37242,0.27273,0.58696,0.11189,0.08163,0.17778,0.34483,0.25253,0.54348
25,M7,0.4,0.15706242620944977,0.030530663207173347,0.2873108386993408,-0.5724515180413985,0.18085393483228474,0.34328,0.26136,0.5,0.15151,0.11494,0.22222,0.28358,0.21591,0.41304
25,M8,0.2,0.24160093069076538,0.2077500820159912,0.27339673042297363,-0.5542997562199048,0.25186695775814216,0.42553,0.41667,0.43478,0.19565,0.19149,0.2,0.36171,0.35417,0.36957
25,M9,0.7,0.27354443073272705,0.16114506125450134,0.388531893491745,-0.5019862298920539,0.26986308386845037,0.47934,0.38667,0.63043,0.26891,0.21622,0.35556,0.46281,0.37333,0.6087
25,M10,0.3,0.22765597701072693,0.17895278334617615,0.2747299373149872,-0.6261174467869923,0.17647234012381918,0.28866,0.27451,0.30435,0.10526,0.1,0.11111,0.28866,0.27451,0.30435
25,M11,0.6,0.34122931957244873,0.26385077834129333,0.41873040795326233,-0.507751056585446,0.26844091591235797,0.43478,0.36232,0.54348,0.24779,0.20588,0.31111,0.41739,0.34783,0.52174
25,M12,0.6,0.3167001008987427,0.24662461876869202,0.38640567660331726,-0.5747713234816176,0.27132889829743756,0.44248,0.37313,0.54348,0.18018,0.15152,0.22222,0.38938,0.32836,0.47826
25,M13,0.8,0.2540258765220642,0.16621676087379456,0.3423899710178375,-0.5465627682314099,0.24113386992884123,0.40351,0.33824,0.5,0.19643,0.16418,0.24444,0.33333,0.27941,0.41304
25,M14,0.5,0.20248718559741974,0.09888841211795807,0.30772534012794495,-0.5603138083480603,0.19939520644634867,0.35385,0.27381,0.5,0.15625,0.12048,0.22222,0.33846,0.2619,0.47826
25,M15,0.6,0.06375880539417267,-0.024502072483301163,0.15208378434181213,-0.6315088932009698,0.14252147726711017,0.24348,0.2029,0.30435,0.07079,0.05882,0.08889,0.1913,0.15942,0.23913
25,M16,0.5,0.13359375298023224,0.019963471218943596,0.24959462881088257,-0.5965364149396597,0.17395126108066394,0.375,0.26316,0.65217,0.12659,0.0885,0.22222,0.3375,0.23684,0.58696
25,M17,0.5,0.2132653295993805,0.13511337339878082,0.29121631383895874,-0.5271624222942595,0.23298892000825222,0.40741,0.35484,0.47826,0.20755,0.18033,0.24444,0.37037,0.32258,0.43478
25,M18,0.5,0.19084060192108154,0.06174865737557411,0.3239927589893341,-0.5603138083480601,0.2130877385455875,0.35385,0.27381,0.5,0.15625,0.12048,0.22222,0.32308,0.25,0.45652
25,M19,0.5,0.20073585212230682,0.12091389298439026,0.28042665123939514,-0.5572535710551312,0.21709707116839194,0.38095,0.3,0.52174,0.16129,0.12658,0.22222,0.36508,0.2875,0.5
25,M20,0.5,0.13780803978443146,0.04681125283241272,0.2292717546224594,-0.6423256109405306,0.14671425465887244,0.32061,0.24706,0.45652,0.06202,0.04762,0.08889,0.29008,0.22353,0.41304
25,M21,0.5,0.17212584614753723,0.04939008504152298,0.2982151210308075,-0.5603138083480601,0.20166313407220826,0.35385,0.27381,0.5,0.15625,0.12048,0.22222,0.32308,0.25,0.45652
25,M22,0.1,0.13832223415374756,0.059289395809173584,0.21699433028697968,-0.6629791808426442,0.11580850710772306,0.30358,0.25758,0.36957,0.03636,0.03077,0.04444,0.26786,0.22727,0.32609
25,M23,0.3,0.17212584614753723,0.04939008504152298,0.2982151210308075,-0.5603138083480601,0.20172107927215754,0.35385,0.27381,0.5,0.15625,0.12048,0.22222,0.32308,0.25,0.45652
25,M24,0.5,0.18163861334323883,0.06870371848344803,0.29699191451072693,-0.6120733202178215,0.17859194289292057,0.37242,0.27273,0.58696,0.11189,0.08163,0.17778,0.34483,0.25253,0.54348
26,M0,0.5555555555555556,0.4012831151485443,0.33870336413383484,0.46336546540260315,-0.5409531269947896,0.34723133690760255,0.5042,0.41667,0.6383,0.20513,0.16901,0.26087,0.43697,0.36111,0.55319
26,M1,0.5555555555555556,0.4049934148788452,0.341130793094635,0.4684308171272278,-0.5422479887563197,0.3324989303031234,0.46551,0.3913,0.57447,0.19298,0.16176,0.23913,0.43103,0.36232,0.53191
26,M2,0.7777777777777778,0.34087511897087097,0.3007485568523407,0.37943941354751587,-0.38614657906597705,0.4056663123802029,0.63265,0.60784,0.65957,0.4375,0.42,0.45652,0.59184,0.56863,0.61702
26,M3,0.7777777777777778,0.5018633008003235,0.4877190589904785,0.5144510269165039,-0.38614657906597694,0.4341131275291257,0.65957,0.65957,0.65957,0.45652,0.45652,0.45652,0.6383,0.6383,0.6383
26,M4,0.6666666666666666,0.42091432213783264,0.376409113407135,0.46425190567970276,-0.49819635595292816,0.37633925421994063,0.52427,0.48214,0.57447,0.27723,0.25455,0.30435,0.48544,0.44643,0.53191
26,M5,0.4444444444444445,0.3328067660331726,0.30242887139320374,0.3613400459289551,-0.5662744453153545,0.2727001632622832,0.44068,0.3662,0.55319,0.15517,0.12857,0.19565,0.30508,0.25352,0.38298
26,M6,0.6666666666666666,0.5105895400047302,0.5073478817939758,0.512239933013916,-0.412526014946482,0.4351022017602868,0.60377,0.54237,0.68085,0.40385,0.36207,0.45652,0.60377,0.54237,0.68085
26,M7,0.6666666666666666,0.39576953649520874,0.3187335133552551,0.47306743264198303,-0.5436921814320024,0.35064175323786095,0.52336,0.46667,0.59574,0.19047,0.16949,0.21739,0.46729,0.41667,0.53191
26,M8,0.5555555555555556,0.5456101894378662,0.5434766411781311,0.5462653636932373,-0.43951469777775853,0.45655249272623544,0.68085,0.68085,0.68085,0.3913,0.3913,0.3913,0.6383,0.6383,0.6383
26,M9,0.6666666666666666,0.29752835631370544,0.19267895817756653,0.4043631851673126,-0.5607552485045904,0.2843163084103868,0.45669,0.3625,0.61702,0.176,0.13924,0.23913,0.40945,0.325,0.55319
26,M10,0.4444444444444445,0.3835190534591675,0.34425121545791626,0.42133525013923645,-0.5637311887388416,0.33040091370063385,0.46729,0.41667,0.53191,0.17143,0.15254,0.19565,0.4299,0.38333,0.48936
26,M11,0.6666666666666666,0.3146545886993408,0.25839704275131226,0.36985984444618225,-0.5586376813447967,0.3091727233285507,0.49541,0.43548,0.57447,0.16822,0.14754,0.19565,0.45872,0.40323,0.53191
26,M12,0.7777777777777778,0.4264310598373413,0.3647346794605255,0.48766493797302246,-0.4900911191446984,0.33782157212016584,0.51376,0.45161,0.59574,0.28037,0.2459,0.32609,0.47706,0.41935,0.55319
26,M13,0.7777777777777778,0.48424792289733887,0.4492003917694092,0.518051266670227,-0.42822216924530365,0.3935482437665804,0.60377,0.54237,0.68085,0.38462,0.34483,0.43478,0.60377,0.54237,0.68085
26,M14,0.4444444444444445,0.42146241664886475,0.3731093406677246,0.46878311038017273,-0.5423240214743403,0.34506496267446296,0.5,0.41096,0.6383,0.20339,0.16667,0.26087,0.43333,0.35616,0.55319
26,M15,0.6666666666666666,0.5197124481201172,0.4304870665073395,0.6103312373161316,-0.47762583595163277,0.37475680859519855,0.5641,0.47143,0.70213,0.29566,0.24638,0.36957,0.51282,0.42857,0.6383
26,M16,0.7777777777777778,0.329520583152771,0.2162793129682541,0.44556182622909546,-0.5310660999832555,0.2991042516377058,0.45334,0.3301,0.7234,0.2027,0.14706,0.32609,0.41333,0.30097,0.65957
26,M17,0.5555555555555556,0.348010390996933,0.3003028333187103,0.3944302499294281,-0.45432406786079627,0.30772026623132587,0.5,0.41096,0.6383,0.32203,0.26389,0.41304,0.46666,0.38356,0.59574
26,M18,0.5555555555555556,0.35559171438217163,0.2834375202655792,0.42760711908340454,-0.4792202724120965,0.3261212400465623,0.4853,0.37079,0.70213,0.28358,0.21591,0.41304,0.44118,0.33708,0.6383
26,M19,0.5555555555555556,0.47192326188087463,0.3810594975948334,0.5641613602638245,-0.5224914929973115,0.33157066764557563,0.5,0.4026,0.65957,0.22951,0.18421,0.30435,0.45161,0.36364,0.59574
26,M20,0.5555555555555556,0.440414160490036,0.37362509965896606,0.5070313215255737,-0.5423240214743403,0.3450744239721055,0.5,0.41096,0.6383,0.20339,0.16667,0.26087,0.43333,0.35616,0.55319
26,M21,0.888888888888889,0.30682677030563354,0.22503000497817993,0.388922780752182,-0.5777632847109062,0.29008786804282893,0.45901,0.37333,0.59574,0.15,0.12162,0.19565,0.40983,0.33333,0.53191
26,M22,0.5555555555555556,0.37312832474708557,0.36030009388923645,0.38396814465522766,-0.5006819799207358,0.3309099253273182,0.5625,0.55102,0.57447,0.29788,0.29167,0.30435,0.5,0.4898,0.51064
26,M23,0.5555555555555556,0.2964056730270386,0.2231714129447937,0.36938726902008057,-0.5260820515695537,0.28664821687679054,0.41222,0.32143,0.57447,0.20155,0.15663,0.28261,0.38168,0.29762,0.53191
26,M24,0.6666666666666666,0.5105895400047302,0.5073478817939758,0.512239933013916,-0.412526014946482,0.4351022017602868,0.60377,0.54237,0.68085,0.40385,0.36207,0.45652,0.60377,0.54237,0.68085
27,M0,0.42857142857142855,0.19300724565982819,0.07442384213209152,0.3145745098590851,-0.5767981950458001,0.2370293083541668,0.3851,0.28704,0.58491,0.16353,0.1215,0.25,0.34783,0.25926,0.5283
27,M1,0.5714285714285714,0.46571749448776245,0.5012772083282471,0.42890670895576477,-0.4480428813788321,0.47572410178652846,0.51546,0.56818,0.4717,0.33684,0.37209,0.30769,0.49484,0.54545,0.45283
27,M2,0.7142857142857143,0.21164749562740326,0.12058914452791214,0.3033773601055145,-0.5237861008474372,0.2777718642537155,0.45161,0.39437,0.5283,0.22951,0.2,0.26923,0.43548,0.38028,0.50943
27,M3,0.42857142857142855,0.24711836874485016,0.21991196274757385,0.27213501930236816,-0.5177069576423123,0.31398714647065995,0.39175,0.43182,0.35849,0.27369,0.30233,0.25,0.39175,0.43182,0.35849
27,M4,0.0,0.3222772479057312,0.29221683740615845,0.3504520654678345,-0.6250085663952241,0.329265047028775,0.46429,0.44068,0.49057,0.10909,0.10345,0.11538,0.46429,0.44068,0.49057
27,M5,0.2857142857142857,0.24074096977710724,0.30873903632164,0.17208194732666016,-0.5255674977185019,0.25621333352817877,0.41121,0.40741,0.41509,0.24762,0.24528,0.25,0.33645,0.33333,0.33962
27,M6,0.5714285714285714,0.4222753942012787,0.3480161726474762,0.496711790561676,-0.5791680317762875,0.3215806042972176,0.4697,0.39241,0.58491,0.16923,0.14103,0.21154,0.4697,0.39241,0.58491
27,M7,0.14285714285714285,0.10388258844614029,0.06381313502788544,0.14163336157798767,-0.5563932112876107,0.22392596607593462,0.39345,0.34783,0.45283,0.18333,0.16176,0.21154,0.36065,0.31884,0.41509
27,M8,0.42857142857142855,0.2912159562110901,0.23496611416339874,0.3463417887687683,-0.5309007755589636,0.3129349938703302,0.4717,0.4717,0.4717,0.23077,0.23077,0.23077,0.43396,0.43396,0.43396
27,M9,0.7142857142857143,0.30467212200164795,0.21720543503761292,0.3928109109401703,-0.5593513509862722,0.36289463428149615,0.48739,0.43939,0.54717,0.17094,0.15385,0.19231,0.47059,0.42424,0.5283
27,M10,0.2857142857142857,0.2688540816307068,0.19058899581432343,0.3470856547355652,-0.592014266843196,0.2928872816562369,0.53571,0.50847,0.56604,0.14546,0.13793,0.15385,0.48214,0.45763,0.50943
27,M11,0.5714285714285714,0.41805654764175415,0.38446998596191406,0.450149267911911,-0.5159867837316698,0.42965186265793787,0.5641,0.51562,0.62264,0.24348,0.22222,0.26923,0.52992,0.48438,0.58491
27,M12,0.0,0.21334655582904816,0.2167232781648636,0.2074183076620102,-0.5986523107121551,0.20833764550021372,0.43478,0.51282,0.37736,0.17778,0.21053,0.15385,0.43478,0.51282,0.37736
27,M13,0.42857142857142855,0.32234153151512146,0.24059319496154785,0.4044300317764282,-0.5640846373063215,0.263377454040262,0.41558,0.31683,0.60377,0.18421,0.14,0.26923,0.4026,0.30693,0.58491
27,M14,0.7142857142857143,0.35826656222343445,0.28544890880584717,0.4309898018836975,-0.5071863209810423,0.3334952592686178,0.48951,0.38889,0.66038,0.25532,0.20225,0.34615,0.46154,0.36667,0.62264
27,M15,0.7142857142857143,0.3670105040073395,0.2775907516479492,0.45741158723831177,-0.5071863209810423,0.34138262599876645,0.48951,0.38889,0.66038,0.25532,0.20225,0.34615,0.46154,0.36667,0.62264
27,M16,0.7142857142857143,0.23032481968402863,0.10165543854236603,0.36309027671813965,-0.5303756367856345,0.26668007718749265,0.45882,0.33333,0.73585,0.21428,0.15517,0.34615,0.43529,0.31624,0.69811
27,M17,0.7142857142857143,0.3193608224391937,0.2361416220664978,0.4030066430568695,-0.5123250830337354,0.3201465552154936,0.5,0.4023,0.66038,0.24637,0.19767,0.32692,0.45714,0.36782,0.60377
27,M18,0.7142857142857143,0.2802993655204773,0.19492454826831818,0.36613407731056213,-0.5123250830337353,0.29894916964280305,0.5,0.4023,0.66038,0.24637,0.19767,0.32692,0.45714,0.36782,0.60377
27,M19,0.5714285714285714,0.34352877736091614,0.244624525308609,0.4440542459487915,-0.4936975807307874,0.33475503146451013,0.46018,0.34667,0.68421,0.27027,0.2027,0.40541,0.44247,0.33333,0.65789
27,M20,0.7142857142857143,0.3670105040073395,0.2775907516479492,0.45741158723831177,-0.5071863209810423,0.34156834672595904,0.48951,0.38889,0.66038,0.25532,0.20225,0.34615,0.46154,0.36667,0.62264
27,M21,0.7142857142857143,0.2536564767360687,0.16555842757225037,0.3423287868499756,-0.5867517263995119,0.2666787535582549,0.51471,0.42169,0.66038,0.14925,0.12195,0.19231,0.45588,0.37349,0.58491
27,M22,0.7142857142857143,0.32327985763549805,0.27413108944892883,0.3711169958114624,-0.5842747242125135,0.3088421853081532,0.52713,0.44737,0.64151,0.15748,0.13333,0.19231,0.46512,0.39474,0.56604
27,M23,0.7142857142857143,0.2867223024368286,0.23647095263004303,0.3355882167816162,-0.5570531598325241,0.284017976872013,0.4697,0.39241,0.58491,0.18462,0.15385,0.23077,0.45455,0.37975,0.56604
27,M24,0.5714285714285714,0.4222753942012787,0.3480161726474762,0.496711790561676,-0.5791680317762875,0.3215806042972176,0.4697,0.39241,0.58491,0.16923,0.14103,0.21154,0.4697,0.39241,0.58491
28,M0,0.4444444444444445,0.20735162496566772,0.14407384395599365,0.26957616209983826,-0.6461604890069624,0.25993347859991334,0.35593,0.29167,0.45652,0.06897,0.05634,0.08889,0.33898,0.27778,0.43478
28,M1,0.11111111111111112,0.19435526430606842,0.16786134243011475,0.21847395598888397,-0.6293507358626242,0.24698815733637347,0.38384,0.35849,0.41304,0.10309,0.09615,0.11111,0.32324,0.30189,0.34783
28,M2,0.22222222222222224,0.16569335758686066,0.16428740322589874,0.16438384354114532,-0.5078570229437431,0.31527479903414535,0.4186,0.45,0.3913,0.28572,0.30769,0.26667,0.3721,0.4,0.34783
28,M3,0.11111111111111112,0.35008591413497925,0.3792935907840729,0.31910818815231323,-0.5991715474597272,0.2811253970647116,0.43902,0.5,0.3913,0.125,0.14286,0.11111,0.39024,0.44444,0.34783
28,M4,0.22222222222222224,0.2568356394767761,0.2814614772796631,0.2300485372543335,-0.5964592911694956,0.25293229550879304,0.39535,0.425,0.36957,0.11905,0.12821,0.11111,0.3721,0.4,0.34783
28,M5,0.11111111111111112,0.3177945613861084,0.3123946785926819,0.3209804594516754,-0.6396463035686946,0.2936714578850246,0.38384,0.35849,0.41304,0.06186,0.05769,0.06667,0.20202,0.18868,0.21739
28,M6,0.5555555555555556,0.16869628429412842,0.16751183569431305,0.1671757996082306,-0.6436288441505819,0.2520236849739088,0.37895,0.36735,0.3913,0.08602,0.08333,0.08889,0.29474,0.28571,0.30435
28,M7,0.3333333333333333,0.3021208643913269,0.2963978052139282,0.30558034777641296,-0.60097779440305,0.27512540898599425,0.36363,0.33962,0.3913,0.10309,0.09615,0.11111,0.36363,0.33962,0.3913
28,M8,0.22222222222222224,0.36803221702575684,0.4007350206375122,0.3336993157863617,-0.6157122435100006,0.31864804077304176,0.45569,0.54545,0.3913,0.1039,0.125,0.08889,0.45569,0.54545,0.3913
28,M9,0.11111111111111112,0.2828495502471924,0.31910601258277893,0.2447914034128189,-0.6332397375755414,0.26470314602347844,0.43038,0.51515,0.36957,0.07792,0.09375,0.06667,0.35443,0.42424,0.30435
28,M10,0.3333333333333333,0.27687758207321167,0.2909772992134094,0.2605147957801819,-0.6473574486849439,0.24455120401942754,0.26966,0.27907,0.26087,0.04598,0.04762,0.04444,0.26966,0.27907,0.26087
28,M11,0.3333333333333333,0.29070526361465454,0.29865720868110657,0.28047725558280945,-0.5941105077412183,0.3167097974958667,0.51613,0.51064,0.52174,0.15385,0.15217,0.15556,0.47312,0.46809,0.47826
28,M12,0.22222222222222224,0.29135826230049133,0.2550576329231262,0.3258289396762848,-0.6017846422763998,0.29891356060657603,0.38095,0.42105,0.34783,0.12195,0.13514,0.11111,0.38095,0.42105,0.34783
28,M13,0.4444444444444445,0.26678526401519775,0.28380435705184937,0.24750836193561554,-0.5104221039928543,0.36605574368791116,0.47727,0.5,0.45652,0.25581,0.26829,0.24444,0.43182,0.45238,0.41304
28,M14,0.5555555555555556,0.21435482800006866,0.11666465550661087,0.31323105096817017,-0.6473070889913443,0.2597742107634299,0.33333,0.27027,0.43478,0.05085,0.0411,0.06667,0.33333,0.27027,0.43478
28,M15,0.5555555555555556,0.3046276271343231,0.20316407084465027,0.40781518816947937,-0.5813201906308471,0.31671725731650846,0.49587,0.4,0.65217,0.15126,0.12162,0.2,0.44628,0.36,0.58696
28,M16,0.5555555555555556,0.09112709015607834,-0.05286814272403717,0.24072110652923584,-0.6426586076602054,0.24420978576675356,0.32653,0.23762,0.52174,0.06897,0.05,0.11111,0.31292,0.22772,0.5
28,M17,0.4444444444444445,0.38876599073410034,0.3715493083000183,0.4040911793708801,-0.5716938028496026,0.32743195653937895,0.50877,0.42647,0.63043,0.16072,0.13433,0.2,0.42105,0.35294,0.52174
28,M18,0.5555555555555556,0.37657201290130615,0.3483178913593292,0.4030773937702179,-0.5756589293288203,0.3280572236320164,0.5042,0.41096,0.65217,0.15385,0.125,0.2,0.40336,0.32877,0.52174
28,M19,0.4444444444444445,0.3044227957725525,0.27711814641952515,0.3297259211540222,-0.641738208135681,0.29054869901665503,0.42308,0.37931,0.47826,0.05882,0.05263,0.06667,0.38462,0.34483,0.43478
28,M20,0.5555555555555556,0.3924063742160797,0.29907816648483276,0.4870653748512268,-0.5209525369004758,0.32735520331497736,0.44961,0.3494,0.63043,0.23622,0.18293,0.33333,0.43411,0.33735,0.6087
28,M21,0.5555555555555556,0.37657201290130615,0.3483178913593292,0.4030773937702179,-0.5756589293288203,0.32815288800782094,0.5042,0.41096,0.65217,0.15385,0.125,0.2,0.40336,0.32877,0.52174
28,M22,0.6666666666666666,0.547111451625824,0.49732476472854614,0.5963138341903687,-0.4465424223660269,0.45341679087804965,0.60504,0.49315,0.78261,0.35898,0.29167,0.46667,0.5042,0.41096,0.65217
28,M23,0.5555555555555556,0.4200681447982788,0.4108954071998596,0.4273779094219208,-0.5722002899149057,0.41293187667690023,0.52831,0.46667,0.6087,0.17308,0.15254,0.2,0.4151,0.36667,0.47826
28,M24,0.5555555555555556,0.16869628429412842,0.16751183569431305,0.1671757996082306,-0.6436288441505819,0.2520236849739088,0.37895,0.36735,0.3913,0.08602,0.08333,0.08889,0.29474,0.28571,0.30435
29,M0,0.4,0.18556083738803864,0.21268700063228607,0.15609927475452423,-0.5093544885875305,0.29619629516585966,0.46809,0.46809,0.46809,0.26087,0.26087,0.26087,0.46809,0.46809,0.46809
29,M1,0.4,0.23812440037727356,0.24418339133262634,0.22960709035396576,-0.5626673846375703,0.279046179266192,0.38298,0.38298,0.38298,0.17391,0.17391,0.17391,0.38298,0.38298,0.38298
