System,Utterance,H:pyr,H:resp,S3_pyr,S3_resp,ROUGE_WE_1,ROUGE_WE_2,JS_1,JS_2,ROUGE_L,ROUGE_1,ROUGE_2,BLEU,Chrfpp,BERTScore,MoverScore
37,M40,0.179,0.4,0.3926738967576453,0.5060545702879187,0.4211822660098522,0.2064676616915423,-0.42207326411829854,-0.5797772019423254,0.21428571428571427,0.41379310344827586,0.15920398009950248,25.11383175081183,0.39090026969245645,0.6129360198974609,0.22096306429804755
37,M41,0.143,0.2,0.3032293088370367,0.44151923612007793,0.2955665024630542,0.13930348258706468,-0.42520710860466215,-0.6059152696783524,0.17487684729064043,0.33497536945812806,0.09203980099502487,6.369649671792156,0.3400627311215502,0.5791100263595581,0.12382291130489234
37,M42,0.036,0.4,0.3284885513547755,0.4593788541376711,0.3620689655172414,0.1791044776119403,-0.44386502751966017,-0.5917531329946766,0.18472906403940886,0.3645320197044335,0.12935323383084577,23.52904650107479,0.3592637827859433,0.5924109220504761,0.15143583674854041
37,M43,0.143,0.4,0.3284885513547755,0.4593788541376711,0.3620689655172414,0.1791044776119403,-0.44386502751966017,-0.5917531329946766,0.18472906403940886,0.3645320197044335,0.12935323383084577,23.52904650107479,0.3592637827859433,0.5924109220504761,0.15143583674854041
37,M44,0.179,0.4,0.41275837691948414,0.5194788205250047,0.4137931034482759,0.19900497512437815,-0.38665815469895093,-0.5686395569115045,0.23399014778325122,0.4137931034482759,0.15422885572139303,25.607647845764742,0.3426989330817865,0.6054530739784241,0.17246728213071477
37,M45,0.179,0.4,0.3714954461479357,0.49126225433261583,0.396551724137931,0.19651741293532335,-0.4252595156874657,-0.5731300101144506,0.22660098522167488,0.39408866995073893,0.14925373134328357,29.963026291299315,0.3567303661422002,0.5993773937225342,0.1751030387109791
37,M46,0.321,0.4,0.32137071953643936,0.44585015318401733,0.37192118226600984,0.1691542288557214,-0.44999018773724275,-0.6104229281923961,0.1748768472906404,0.3768472906403941,0.10945273631840796,8.8536690852144,0.3603250114085456,0.5800268650054932,0.1614726063023985
37,M47,0.25,0.4,0.31952843911932116,0.44216969929288563,0.3620689655172414,0.1890547263681592,-0.4577398107136459,-0.597480202827675,0.1921182266009852,0.3645320197044335,0.11442786069651742,21.87035093322265,0.38761992880235235,0.5922196507453918,0.15236144951979294
37,M48,0.143,0.4,0.28201002894190697,0.409474843959991,0.34236453201970446,0.15920398009950248,-0.4846671448876664,-0.6326473159304713,0.17733990147783252,0.36453201970443355,0.07711442786069651,10.718301798817782,0.37772591013653173,0.5652966499328613,0.12716360329655232
37,M49,0.036,0.4,0.19460176673587792,0.3701763059505704,0.27832512315270935,0.11194029850746269,-0.5143839053026127,-0.6395173300948096,0.13054187192118227,0.29064039408866993,0.07213930348258707,10.58690819993931,0.37687531232995886,0.5523797869682312,0.08940220603182156
